100_LitersPerDay_[Liters/h/15Minutes]	200LitersPerDay_[Liters/h/15Minutes]	300LitersPerDay_[Liters/h/15Minutes]
2.4	6.4	8.8
2.4	0	2.4
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	4.8	4.8
0	31.2	31.2
0	36.8	36.8
0	6.4	6.4
0	0	0
0	0	0
0	23.2	23.2
0	32.8	32.8
34.4	0	34.4
0	0	0
0	0	0
20.8	0	20.8
0	12	12
0	32.8	32.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	28.8	28.8
0	0	0
24	0	24
31.2	26.4	57.6
0	3.2	3.2
0	2.4	2.4
0	24	24
0	5.6	5.6
0	0	0
31.2	2.4	33.6
0	3.2	3.2
0	0	0
155.2	0	155.2
26.4	4	30.4
0	1.6	1.6
0	1.6	1.6
0	11.2	11.2
16	12	28
0	0	0
179.2	0	179.2
0	0	0
3.2	0	3.2
0	29.6	29.6
0	0	0
0	8.8	8.8
0	0	0
0	0	0
112	0	112
0	1.6	1.6
0	172	172
0	0	0
0	0	0
0	0	0
62.4	9.6	72
3.2	0	3.2
0	0	0
28.8	0	28.8
19.2	0	19.2
0	8.8	8.8
0	10.4	10.4
3.2	0	3.2
0	8.8	8.8
0	0	0
0	0	0
0	7.2	7.2
0	7.2	7.2
0	0	0
0	7.2	7.2
0	0	0
5.6	34.4	40
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	39.2	39.2
0	0	0
0	24	24
0	0	0
0	0	0
0	3.2	3.2
0	27.2	27.2
0	0	0
9.6	4.8	14.4
0	0	0
0	0	0
5.6	2.4	8
0	2.4	2.4
0	0	0
0	0	0
0	8	8
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	22.4	22.4
0	0	0
0	0	0
0	0	0
0	33.6	33.6
0	28.8	28.8
0	33.6	33.6
2.4	0	2.4
152	196.8	348.8
0	20	20
0	6.4	6.4
0	212	212
8	2.4	10.4
0	4.8	4.8
0	212	212
7.2	0	7.2
0	0	0
0	23.2	23.2
0	4	4
0	0	0
0	0	0
0	23.2	23.2
7.2	1.6	8.8
0	0	0
0	24	24
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	16	16
0	0	0
0	6.4	6.4
8.8	6.4	15.2
0	14.4	14.4
8.8	5.6	14.4
27.2	0	27.2
0	8	8
0	4	4
2.4	0	2.4
0	0	0
0	30.4	30.4
0	0	0
0	10.4	10.4
0	38.4	38.4
0	0	0
0	0	0
0	0	0
0	0	0
0	27.2	27.2
17.6	27.2	44.8
24	0	24
0	5.6	5.6
28.8	0	28.8
5.6	7.2	12.8
1.6	0	1.6
0	24.8	24.8
0	24	24
0	0	0
0	10.4	10.4
8	0	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	11.2	11.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
36	27.2	63.2
0	0	0
7.2	0	7.2
0	0	0
0	0	0
0	0	0
0	4.8	4.8
2.4	36.8	39.2
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
25.6	0	25.6
0	1.6	1.6
0	14.4	14.4
14.4	0	14.4
0	0	0
62.4	0	62.4
93.6	0	93.6
21.6	8	29.6
0	0	0
28.8	0	28.8
26.4	8.8	35.2
0	23.2	23.2
0	6.4	6.4
0	17.6	17.6
0	11.2	11.2
0	16.8	16.8
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	28.8	28.8
0	0	0
0	12.8	12.8
5.6	0	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	57.6	57.6
0	0	0
0	0	0
0	6.4	6.4
0	0	0
0	30.4	30.4
0	28	28
0	4	4
6.4	32	38.4
0	0	0
0	0	0
0	15.2	15.2
0	27.2	27.2
0	2.4	2.4
0	0	0
31.2	0	31.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.6	0	1.6
7.2	0	7.2
0	0	0
0	0	0
0	176	176
26.4	29.6	56
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	26.4	26.4
0	144	144
0	26.4	26.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
212	0	212
12	0	12
45.6	22.4	68
51.2	0	51.2
76.8	5.6	82.4
2.4	0	2.4
0	0	0
0	0	0
0	0	0
8	0	8
3.2	11.2	14.4
0	9.6	9.6
36	27.2	63.2
0	0	0
6.4	3.2	9.6
33.6	23.2	56.8
0	0	0
0	7.2	7.2
0	6.4	6.4
0	0	0
0	0	0
0	16	16
35.2	0	35.2
0	0	0
0	0	0
0	20	20
17.6	0	17.6
27.2	0	27.2
0	0	0
0	0	0
0	8	8
0	12.8	12.8
0	0	0
4.8	0	4.8
20.8	8.8	29.6
0	42.4	42.4
13.6	0	13.6
21.6	220	241.6
0	0	0
0	31.2	31.2
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	3.2	3.2
0	1.6	1.6
27.2	24.8	52
0	232.8	232.8
0	0	0
0	0	0
0	12.8	12.8
0	30.4	30.4
0	12	12
6.4	0	6.4
6.4	0	6.4
0	3.2	3.2
0	0	0
0	21.6	21.6
0	0	0
1.6	0	1.6
43.2	0	43.2
0	0	0
0	0	0
0	16.8	16.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	12.8	12.8
0	0	0
0	0	0
0	0	0
0	0	0
8	28.8	36.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
0	4	4
0	0	0
20	150.4	170.4
0	0	0
0	0	0
2.4	0	2.4
0	0	0
0	0	0
0	2.4	2.4
11.2	6.4	17.6
0	4	4
0	45.6	45.6
0	29.6	29.6
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	28	28
0	0	0
4	3.2	7.2
9.6	0	9.6
2.4	0	2.4
0	28	28
0	36	36
0	6.4	6.4
0	0	0
3.2	0	3.2
0	32	32
0	0	0
0	0	0
0	7.2	7.2
0	4	4
3.2	2.4	5.6
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3.2	0	3.2
0	5.6	5.6
0	24	24
0	0	0
0	0	0
0	0	0
2.4	0	2.4
12	0	12
0	0	0
28.8	0	28.8
0	21.6	21.6
0	32.8	32.8
2.4	4.8	7.2
0	0	0
0	8.8	8.8
0	0	0
0	2.4	2.4
0	0	0
0	26.4	26.4
0	6.4	6.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	36	36
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
40	0	40
0	14.4	14.4
4	1.6	5.6
10.4	0	10.4
0	0	0
0	13.6	13.6
0	0	0
2.4	0	2.4
0	8	8
0	0	0
0	24.8	24.8
0	0	0
0	5.6	5.6
0	3.2	3.2
0	7.2	7.2
0	0	0
32	21.6	53.6
0	8.8	8.8
0	8.8	8.8
1.6	0	1.6
0	0	0
24.8	3.2	28
0	52	52
22.4	0	22.4
0	100	100
0	0	0
0	0	0
0	234.4	234.4
0	0	0
0	0	0
0	5.6	5.6
0	2.4	2.4
32.8	28	60.8
0	0	0
35.2	0	35.2
0	5.6	5.6
0	26.4	26.4
0	0	0
0	5.6	5.6
0	0	0
4	3.2	7.2
0	0	0
0	0	0
0	4.8	4.8
0	14.4	14.4
0	15.2	15.2
6.4	0	6.4
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	12.8	12.8
0	0	0
0	0	0
0	0	0
0	40.8	40.8
0	115.2	115.2
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	10.4	10.4
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	24	24
9.6	0	9.6
0	32	32
0	120.8	120.8
0	0	0
8	0	8
2.4	84	86.4
8	56	64
0	0	0
0	0	0
0	0	0
0	0	0
176	49.6	225.6
0	0	0
0	7.2	7.2
0	3.2	3.2
6.4	36	42.4
0	0	0
0	44	44
0	0	0
2.4	0	2.4
2.4	0	2.4
0	4	4
0	2.4	2.4
0	0	0
0	8	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	23.2	23.2
0	0	0
0	4	4
0	8	8
0	0	0
0	5.6	5.6
0	17.6	17.6
6.4	0	6.4
0	0	0
0	24.8	24.8
0	0	0
5.6	23.2	28.8
0	0	0
0	0	0
0	0	0
0	0	0
0	25.6	25.6
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	1.6	1.6
639.2	17.6	656.8
0	0	0
1.6	0	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	9.6	9.6
0	21.6	21.6
6.4	40.8	47.2
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
4.8	0	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
25.6	2.4	28
0	0	0
0	17.6	17.6
172	0	172
164	0	164
0	35.2	35.2
0	197.6	197.6
0	0	0
0	12	12
0	23.2	23.2
14.4	20.8	35.2
0	0	0
0	8	8
0	5.6	5.6
0	0	0
0	0	0
0	31.2	31.2
0	28	28
0	0	0
36	36.8	72.8
5.6	0	5.6
12	0	12
0	0	0
0	1.6	1.6
0	0	0
32.8	0	32.8
5.6	0	5.6
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	12.8	12.8
0	18.4	18.4
1.6	26.4	28
0	14.4	14.4
0	24	24
0	0	0
0	0	0
11.2	0	11.2
0	0	0
0	34.4	34.4
0	0	0
0	0	0
0	0	0
23.2	0	23.2
0	0	0
18.4	0	18.4
0	8.8	8.8
0	3.2	3.2
0	0	0
0	32	32
0	4.8	4.8
0	0	0
20	5.6	25.6
0	0	0
0	0	0
0	0	0
24.8	24.8	49.6
17.6	16	33.6
0	0	0
3.2	1.6	4.8
0	31.2	31.2
0	10.4	10.4
29.6	0	29.6
0	2.4	2.4
0	0	0
0	0	0
0	37.6	37.6
26.4	22.4	48.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
19.2	0	19.2
0	0	0
0	0	0
0	0	0
0	9.6	9.6
0	0	0
8	99.2	107.2
0	26.4	26.4
0	5.6	5.6
0	0	0
0	10.4	10.4
8.8	0	8.8
0	14.4	14.4
9.6	0	9.6
0	0	0
2.4	0	2.4
0	0	0
0	16.8	16.8
22.4	0	22.4
0	10.4	10.4
0	8	8
0	4.8	4.8
0	20.8	20.8
0	0	0
0	0	0
6.4	0	6.4
0	11.2	11.2
24.8	0	24.8
0	1.6	1.6
0	6.4	6.4
0	26.4	26.4
0	0	0
0	0	0
0	34.4	34.4
6.4	4	10.4
0	0	0
24	0	24
0	0	0
0	0	0
0	0	0
0	21.6	21.6
0	0	0
6.4	28.8	35.2
0	0	0
0	0	0
196	26.4	222.4
0	26.4	26.4
32.8	0	32.8
0	15.2	15.2
0	29.6	29.6
0	0	0
0	1.6	1.6
0	6.4	6.4
0	0	0
0	112	112
0	0	0
0	0	0
4.8	28	32.8
0	0	0
16.8	0	16.8
0	0	0
0	12.8	12.8
0	31.2	31.2
0	0	0
29.6	21.6	51.2
0	4	4
0	0	0
0	8.8	8.8
0	6.4	6.4
26.4	1.6	28
0	16	16
0	21.6	21.6
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5.6	0	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	11.2	11.2
0	24.8	24.8
27.2	0	27.2
0	0	0
136	0	136
0	51.2	51.2
0	76.8	76.8
0	6.4	6.4
33.6	0	33.6
134.4	0	134.4
0	0	0
0	0	0
0	4.8	4.8
0	33.6	33.6
0	0	0
0	0	0
0	19.2	19.2
5.6	0	5.6
0	0	0
0	0	0
0	25.6	25.6
0	2.4	2.4
0	21.6	21.6
0	5.6	5.6
0	10.4	10.4
0	25.6	25.6
0	0	0
0	0	0
0	0	0
0	1.6	1.6
4	0	4
0	25.6	25.6
0	0	0
0	0	0
0	28.8	28.8
26.4	0	26.4
0	0	0
0	0	0
21.6	2.4	24
0	2.4	2.4
34.4	0	34.4
27.2	0	27.2
0	0	0
29.6	12.8	42.4
0	35.2	35.2
0	0	0
4	0	4
4	19.2	23.2
0	0	0
15.2	5.6	20.8
31.2	1.6	32.8
0	0	0
0	0	0
10.4	12.8	23.2
1.6	0	1.6
0	0	0
0	0	0
0	86.4	86.4
0	21.6	21.6
0	3.2	3.2
0	20	20
0	8	8
0	0	0
0	0	0
2.4	0	2.4
0	0	0
0	8	8
0	0	0
0	0	0
7.2	0	7.2
0	7.2	7.2
18.4	0	18.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	28	28
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	12.8	12.8
0	0	0
0	0	0
0	0	0
0	23.2	23.2
0	0	0
0	28	28
0	0	0
0	16.8	16.8
0	0	0
0	0	0
15.2	0	15.2
0	0	0
0	6.4	6.4
12.8	7.2	20
0	31.2	31.2
0	0	0
0	0	0
4	0	4
0	16	16
0	0	0
0	0	0
26.4	0	26.4
0	1.6	1.6
0	0	0
0	0	0
4.8	0	4.8
9.6	0	9.6
12.8	20.8	33.6
26.4	0	26.4
7.2	0	7.2
0	0	0
0	25.6	25.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
9.6	4	13.6
0	4	4
0	0	0
28	0	28
28	1.6	29.6
19.2	0	19.2
13.6	0	13.6
3.2	0	3.2
0	6.4	6.4
0	0	0
22.4	15.2	37.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	25.6	25.6
0	0	0
0	0	0
0	0	0
0	8.8	8.8
0	0	0
24	0	24
4.8	0	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
27.2	14.4	41.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	11.2	11.2
0	0	0
0	0	0
0	28	28
0	19.2	19.2
0	26.4	26.4
164	37.6	201.6
0	0	0
0	188	188
0	0	0
0	45.6	45.6
0	21.6	21.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	20	20
0	0	0
0	4.8	4.8
0	0	0
20.8	0	20.8
0	0	0
32.8	28	60.8
5.6	0	5.6
0	0	0
0	0	0
8.8	7.2	16
0	4.8	4.8
0	25.6	25.6
0	0	0
0	0	0
0	1.6	1.6
0	3.2	3.2
24	8.8	32.8
0	0	0
0	0	0
0	0	0
0	10.4	10.4
0	0	0
0	0	0
0	0	0
0	0	0
0	128	128
6.4	0	6.4
0	27.2	27.2
0	0	0
3.2	0	3.2
0	4	4
164	0	164
0	0	0
2.4	3.2	5.6
0	0	0
2.4	0	2.4
0	0	0
0	6.4	6.4
22.4	28.8	51.2
0	7.2	7.2
8.8	160	168.8
5.6	6.4	12
9.6	0	9.6
0	0	0
28.8	0	28.8
188	0	188
12	0	12
0	26.4	26.4
0	0	0
0	0	0
0	0	0
0	0	0
16.8	0	16.8
0	0	0
0	10.4	10.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1.6	1.6
24	12	36
0	0	0
0	0	0
0	208	208
0	4	4
5.6	36.8	42.4
0	4	4
0	7.2	7.2
160	1.6	161.6
0	0	0
0	36	36
0	12.8	12.8
1.6	0	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	0	0
0	0	0
0	0	0
0	0	0
30.4	0	30.4
0	7.2	7.2
0	13.6	13.6
0	2.4	2.4
0	0	0
2.4	0	2.4
20	0	20
6.4	8.8	15.2
0	0	0
0	0	0
0	0	0
0	0	0
1.6	4.8	6.4
5.6	0	5.6
0	0	0
28.8	12.8	41.6
0	5.6	5.6
12.8	28	40.8
0	0	0
0	0	0
0	9.6	9.6
0	14.4	14.4
0	0	0
0	0	0
0	0	0
4	4.8	8.8
0	0	0
0	0	0
0	0	0
0	0	0
0	160	160
24	1.6	25.6
0	0	0
28	2.4	30.4
0	177.6	177.6
22.4	0	22.4
0	30.4	30.4
0	4.8	4.8
0	5.6	5.6
16	0	16
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	24.8	24.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
20.8	0	20.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3.2	0	3.2
0	0	0
17.6	0	17.6
0	20	20
0	0	0
0	28	28
0	0	0
0	21.6	21.6
0	29.6	29.6
27.2	29.6	56.8
0	4	4
0	21.6	21.6
4	0	4
0	0	0
4.8	6.4	11.2
1.6	17.6	19.2
0	7.2	7.2
0	28.8	28.8
4	0	4
0	22.4	22.4
0	0	0
23.2	11.2	34.4
0	69.6	69.6
19.2	24	43.2
0	33.6	33.6
0	128	128
0	20	20
0	0	0
0	4.8	4.8
1.6	0	1.6
0	0	0
3.2	0	3.2
0	0	0
0	12	12
0	0	0
10.4	0	10.4
0	0	0
0	8.8	8.8
0	0	0
28	0	28
20.8	14.4	35.2
0	8.8	8.8
0	58.4	58.4
0	0	0
0	15.2	15.2
0	0	0
0	24.8	24.8
0	24	24
0	0	0
0	8	8
49.6	0	49.6
0	0	0
0	25.6	25.6
0	7.2	7.2
0	4	4
0	0	0
0	0	0
40.8	6.4	47.2
0	0	0
0	0	0
28	0	28
0	0	0
0	0	0
0	13.6	13.6
30.4	0	30.4
0	8.8	8.8
0	11.2	11.2
0	10.4	10.4
4	0	4
0	0	0
0	0	0
25.6	0	25.6
68.8	5.6	74.4
103.2	24	127.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
34.4	0	34.4
0	27.2	27.2
0	0	0
20.8	2.4	23.2
0	0	0
0	0	0
0	0	0
0	0	0
27.2	0	27.2
0	36	36
0	120	120
5.6	0	5.6
0	0	0
0	0	0
55.2	0	55.2
0	0	0
5.6	2.4	8
0	1.6	1.6
4	4	8
0	0	0
0	0	0
0	11.2	11.2
0	20.8	20.8
0	5.6	5.6
35.2	0	35.2
0	0	0
0	0	0
0	4	4
28.8	0	28.8
0	0	0
0	7.2	7.2
0	0	0
9.6	2.4	12
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
4	0	4
0	8	8
0	0	0
0	136	136
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	0	0
35.2	24.8	60
0	7.2	7.2
19.2	25.6	44.8
0	0	0
0	1.6	1.6
193.6	24	217.6
29.6	24	53.6
8	2.4	10.4
0	0	0
0	5.6	5.6
30.4	0	30.4
0	12	12
0	2.4	2.4
0	6.4	6.4
0	0	0
4.8	30.4	35.2
0	0	0
28	0	28
0	20.8	20.8
0	4.8	4.8
20.8	5.6	26.4
0	0	0
0	0	0
20.8	4	24.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	4	4
0	0	0
0	0	0
4.8	0	4.8
140	0	140
0	5.6	5.6
0	5.6	5.6
192	412.8	604.8
3.2	159.2	162.4
29.6	0	29.6
0	0	0
0	0	0
0	0	0
0	166.4	166.4
0	0	0
0	0	0
0	24.8	24.8
0	2.4	2.4
0	1.6	1.6
0	10.4	10.4
0	0	0
16.8	3.2	20
0	0	0
23.2	4.8	28
0	4.8	4.8
0	0	0
0	24	24
51.2	0	51.2
0	0	0
0	25.6	25.6
0	19.2	19.2
0	0	0
0	0	0
0	0	0
29.6	0	29.6
0	28	28
0	2.4	2.4
0	23.2	23.2
0	0	0
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	14.4	14.4
0	0	0
24.8	0	24.8
0	0	0
0	0	0
0	0	0
12	42.4	54.4
0	4	4
0	0	0
0	0	0
0	31.2	31.2
5.6	0	5.6
0	164	164
12.8	0	12.8
0	0	0
0	0	0
8	24	32
0	0	0
0	0	0
0	0	0
0	32.8	32.8
0	0	0
0	0	0
0	0	0
0	0	0
25.6	0	25.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
31.2	0	31.2
0	0	0
0	0	0
0	0	0
192	0	192
0	0	0
0	30.4	30.4
0	30.4	30.4
96	0	96
64	0	64
0	36.8	36.8
20.8	0	20.8
35.2	9.6	44.8
0	30.4	30.4
4	42.4	46.4
2.4	0	2.4
0	3.2	3.2
0	3.2	3.2
0	0	0
2.4	0	2.4
2.4	21.6	24
0	0	0
22.4	8.8	31.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2.4	0	2.4
3.2	19.2	22.4
6.4	19.2	25.6
0	0	0
5.6	41.6	47.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
15.2	0	15.2
0	0	0
0	10.4	10.4
20.8	0	20.8
0	10.4	10.4
0	31.2	31.2
0	0	0
0	0	0
0	0	0
0	27.2	27.2
0	48	48
36.8	0	36.8
0	0	0
0	8.8	8.8
0	0	0
0	10.4	10.4
0	0	0
0	0	0
0	0	0
8.8	0	8.8
0	7.2	7.2
0	0	0
0	0	0
0	22.4	22.4
0	36	36
0	0	0
0	7.2	7.2
0	0	0
4	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	36	36
11.2	4.8	16
11.2	27.2	38.4
0	0	0
0	33.6	33.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	18.4	18.4
6.4	0	6.4
0	0	0
0	0	0
0	12.8	12.8
10.4	12	22.4
0	0	0
6.4	0	6.4
0	4.8	4.8
0	21.6	21.6
0	0	0
0	0	0
0	60.8	60.8
0	4.8	4.8
0	32.8	32.8
22.4	12	34.4
5.6	0	5.6
4.8	0	4.8
0	31.2	31.2
0	0	0
0	0	0
22.4	26.4	48.8
24	6.4	30.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	12.8	12.8
159.2	0	159.2
0	0	0
0	0	0
0	0	0
0	0	0
0	19.2	19.2
0	3.2	3.2
0	0	0
24	19.2	43.2
115.2	0	115.2
28.8	0	28.8
0	0	0
0	5.6	5.6
5.6	0	5.6
0	0	0
0	11.2	11.2
5.6	0	5.6
0	8	8
0	0	0
6.4	0	6.4
8.8	13.6	22.4
0	0	0
0	12.8	12.8
0	1.6	1.6
0	15.2	15.2
24	28	52
4	0	4
5.6	15.2	20.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
6.4	6.4	12.8
0	7.2	7.2
0	1.6	1.6
0	0	0
0	356	356
0	0	0
0	0	0
0	196	196
0	0	0
0	26.4	26.4
9.6	0	9.6
0	0	0
0	31.2	31.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	448	448
0	112	112
0	152	152
21.6	0	21.6
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	0	0
2.4	0	2.4
0	0	0
0	2.4	2.4
23.2	13.6	36.8
0	85.6	85.6
0	0	0
0	0	0
20.8	0	20.8
0	0	0
0	4.8	4.8
152	0	152
0	0	0
20.8	0	20.8
4	0	4
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	12	12
97.6	0	97.6
12	0	12
0	0	0
0	0	0
4	0	4
8	0	8
4.8	59.2	64
20	126.4	146.4
0	0	0
0	3.2	3.2
0	10.4	10.4
0	0	0
6.4	0	6.4
0	26.4	26.4
0	1.6	1.6
6.4	0	6.4
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2.4	0	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
